Ticker,Instrument,AdjFactor,Exchange,Open,High,Low,Close,Volume,Turnover,OpenInt,Settlement,MarginShort,MarginLong,MarketType,Multiplier,TickSize,DelistDate,LimitUp,LimitDown,ListDate,DeliveryMonth,Session
a,a2305,1.0,DCE,5187.0,5246.0,5180.0,5229.0,110177.0,5749863250.0,137949.0,5218.0,0.12,0.12,6.0,10,1.0,20230517.0,5589.0,4761.0,20220519.0,202305.0,210000-230000;090000-101500;103000-113000;133000-150000
ag,ag2302,1.0,SHFE,5158.0,5272.0,5149.0,5252.0,507219.0,39686725335.0,140206.0,5216.0,0.12,0.12,3.0,15,1.0,20230215.0,5673.0,4642.0,20220216.0,202302.0,210000-023000;090000-101500;103000-113000;133000-150000
al,al2302,1.0,SHFE,17825.0,18075.0,17775.0,17950.0,194992.0,17470016650.0,164277.0,17915.0,0.12,0.12,4.0,5,5.0,20230215.0,19650.0,16075.0,20220216.0,202302.0,210000-010000;090000-101500;103000-113000;133000-150000
AP,AP305,1.0,CZCE,8480.0,8623.0,8383.0,8431.0,134605.0,1138623695.0,197186.0,8459.0,0.1,0.1,2.0,10,1.0,20230517.0,9171.0,7655.0,20220519.0,202305.0,090000-101500;103000-113000;133000-150000
au,au2304,1.0,SHFE,409.32,414.62,409.0,414.0,144195.0,59449108660.0,159731.0,412.28,0.1,0.1,3.0,1000,0.02,20230417.0,443.2,377.54,20220316.0,202304.0,210000-023000;090000-101500;103000-113000;133000-150000
b,b2302,1.0,DCE,5052.0,5080.0,5022.0,5046.0,42736.0,2158087670.0,33146.0,5049.0,0.09,0.09,6.0,10,1.0,20230214.0,5457.0,4649.0,20220221.0,202302.0,210000-230000;090000-101500;103000-113000;133000-150000
bb,bb2301,1.0,DCE,,,,400.0,0.0,0.0,0.0,400.0,0.4,0.4,2.0,500,0.05,20230116.0,440.0,360.0,20220118.0,202301.0,090000-101500;103000-113000;133000-150000
bc,bc2303,1.0,SHFE,57750.0,59500.0,57610.0,59060.0,14018.0,4103875100.0,12851.0,58550.0,0.12,0.12,4.0,5,10.0,20230315.0,63810.0,52200.0,20220316.0,202303.0,210000-010000;090000-101500;103000-113000;133000-150000
bu,bu2306,1.0,SHFE,3750.0,3785.0,3730.0,3745.0,257990.0,9679948700.0,386086.0,3752.0,0.15,0.15,6.0,10,1.0,20230615.0,4247.0,3270.0,20210616.0,202306.0,210000-230000;090000-101500;103000-113000;133000-150000
c,c2303,1.0,DCE,2882.0,2895.0,2879.0,2890.0,306730.0,8857113920.0,744645.0,2887.0,0.12,0.12,6.0,10,1.0,20230314.0,3109.0,2649.0,20220315.0,202303.0,210000-230000;090000-101500;103000-113000;133000-150000
CF,CF305,1.0,CZCE,14360.0,14445.0,14290.0,14390.0,431802.0,6202835730.0,769170.0,14365.0,0.07,0.07,6.0,5,5.0,20230517.0,15175.0,13455.0,20220519.0,202305.0,210000-230000;090000-101500;103000-113000;133000-150000
CJ,CJ305,1.0,CZCE,10235.0,10325.0,10215.0,10300.0,15420.0,158594700.0,44616.0,10285.0,0.12,0.12,2.0,5,5.0,20230517.0,11265.0,9215.0,20220519.0,202305.0,090000-101500;103000-113000;133000-150000
cs,cs2303,1.0,DCE,3073.0,3073.0,3042.0,3048.0,121186.0,3704783490.0,142311.0,3057.0,0.09,0.09,6.0,10,1.0,20230314.0,3250.0,2826.0,20220315.0,202303.0,210000-230000;090000-101500;103000-113000;133000-150000
cu,cu2303,0.9990790483499616,SHFE,64860.0,66260.0,64650.0,66090.0,100818.0,33091931250.0,159235.0,65640.0,0.12,0.12,4.0,5,10.0,20230315.0,71590.0,58580.0,20220316.0,202303.0,210000-010000;090000-101500;103000-113000;133000-150000
CY,CY305,1.0,CZCE,22070.0,22195.0,22015.0,22190.0,3729.0,82485480.0,4218.0,22120.0,0.07,0.07,6.0,5,5.0,20230517.0,23330.0,20680.0,20220519.0,202305.0,210000-230000;090000-101500;103000-113000;133000-150000
eb,eb2302,1.0,DCE,8343.0,8409.0,8210.0,8294.0,186921.0,7773133220.0,138137.0,8317.0,0.12,0.12,6.0,5,1.0,20230223.0,9099.0,7445.0,20220224.0,202302.0,210000-230000;090000-101500;103000-113000;133000-150000
eg,eg2305,1.0,DCE,4096.0,4118.0,4076.0,4092.0,291990.0,11962306720.0,366092.0,4096.0,0.12,0.12,6.0,10,1.0,20230526.0,4508.0,3690.0,20220527.0,202305.0,210000-230000;090000-101500;103000-113000;133000-150000
fb,fb2303,1.0,DCE,1253.0,1279.5,1253.0,1268.5,2796.0,35557200.0,1489.0,1271.5,0.1,0.1,2.0,10,0.5,20230314.0,1309.5,1185.5,20220315.0,202303.0,090000-101500;103000-113000;133000-150000
FG,FG305,1.0,CZCE,1691.0,1698.0,1666.0,1677.0,789633.0,1326583440.0,776538.0,1680.0,0.09,0.09,6.0,20,1.0,20230517.0,1812.0,1542.0,20220519.0,202305.0,210000-230000;090000-101500;103000-113000;133000-150000
fu,fu2305,1.0,SHFE,2508.0,2549.0,2502.0,2528.0,772334.0,19509933300.0,507174.0,2526.0,0.15,0.15,6.0,10,1.0,20230428.0,2844.0,2189.0,20220505.0,202305.0,210000-230000;090000-101500;103000-113000;133000-150000
hc,hc2305,1.0,SHFE,4165.0,4200.0,4135.0,4146.0,430386.0,17931536810.0,815571.0,4166.0,0.13,0.13,6.0,10,1.0,20230515.0,4586.0,3677.0,20220517.0,202305.0,210000-230000;090000-101500;103000-113000;133000-150000
i,i2305,1.0,DCE,845.0,846.5,815.5,823.0,1152754.0,95663693950.0,847682.0,829.5,0.13,0.13,6.0,100,0.5,20230517.0,936.5,751.5,20220519.0,202305.0,210000-230000;090000-101500;103000-113000;133000-150000
IC,IC2301,1.0,CFFEX,6049.2,6084.6,6033.2,6033.6,36880.0,44668503600.0,82611.0,6045.0,0.14,0.14,11.0,200,0.2,20230120.0,6627.4,5422.6,20221121.0,202301.0,093000-113000;130000-150000
IF,IF2301,1.0,CFFEX,4008.0,4032.0,3996.8,4011.6,56555.0,68110668840.0,81834.0,4016.8,0.12,0.12,11.0,300,0.2,20230120.0,4389.4,3591.4,20221121.0,202301.0,093000-113000;130000-150000
IH,IH2301,1.0,CFFEX,2736.6,2752.8,2725.2,2743.4,36139.0,29712005220.0,60189.0,2745.8,0.12,0.12,11.0,300,0.2,20230120.0,2992.6,2448.6,20221121.0,202301.0,093000-113000;130000-150000
IM,IM2301,1.0,CFFEX,6518.2,6571.0,6513.0,6518.2,21905.0,28652152640.0,41037.0,6528.6,0.15,0.15,11.0,200,0.2,20230120.0,7148.0,5848.4,20221121.0,202301.0,093000-113000;130000-150000
j,j2305,1.0,DCE,2685.0,2740.5,2670.0,2726.5,41209.0,11182663550.0,30946.0,2713.5,0.2,0.2,6.0,100,0.5,20230517.0,3030.0,2240.0,20220519.0,202305.0,210000-230000;090000-101500;103000-113000;133000-150000
jd,jd2305,1.0,DCE,4370.0,4371.0,4330.0,4360.0,47150.0,2052649630.0,123510.0,4353.0,0.09,0.09,2.0,10,1.0,20230526.0,4706.0,4010.0,20220527.0,202305.0,090000-101500;103000-113000;133000-150000
jm,jm2305,1.0,DCE,1820.0,1868.0,1814.5,1857.5,65858.0,7296168600.0,73153.0,1846.0,0.2,0.2,6.0,60,0.5,20230517.0,2071.0,1531.0,20220519.0,202305.0,210000-230000;090000-101500;103000-113000;133000-150000
JR,JR301,1.0,CZCE,,,,,0.0,0.0,0.0,2758.0,0.2,0.2,2.0,20,1.0,20230116.0,2952.0,2564.0,20220118.0,202301.0,090000-101500;103000-113000;133000-150000
l,l2305,1.0,DCE,8014.0,8050.0,7970.0,8006.0,268068.0,10742001430.0,355906.0,8014.0,0.11,0.11,6.0,5,1.0,20230517.0,8656.0,7374.0,20220519.0,202305.0,210000-230000;090000-101500;103000-113000;133000-150000
lh,lh2303,1.0,DCE,15780.0,16065.0,15580.0,15760.0,21156.0,5333809920.0,49535.0,15755.0,0.15,0.15,2.0,16,5.0,20230328.0,17010.0,14490.0,20220329.0,202303.0,090000-101500;103000-113000;133000-150000
LR,LR301,1.0,CZCE,,,,,0.0,0.0,0.0,2525.0,0.2,0.2,2.0,20,1.0,20230116.0,2879.0,2171.0,20220118.0,202301.0,090000-101500;103000-113000;133000-150000
lu,lu2303,1.0,SHFE,3755.0,3813.0,3703.0,3744.0,95666.0,3591860590.0,29722.0,3754.0,0.15,0.15,6.0,10,1.0,20230228.0,4282.0,3297.0,20220301.0,202303.0,210000-230000;090000-101500;103000-113000;133000-150000
m,m2305,1.0,DCE,3787.0,3839.0,3782.0,3819.0,672302.0,25625883740.0,1289438.0,3811.0,0.1,0.1,6.0,10,1.0,20230517.0,4105.0,3497.0,20220519.0,202305.0,210000-230000;090000-101500;103000-113000;133000-150000
MA,MA305,1.0,CZCE,2625.0,2632.0,2567.0,2597.0,1518140.0,3948682140.0,1158625.0,2601.0,0.08,0.08,6.0,10,1.0,20230517.0,2804.0,2436.0,20220519.0,202305.0,210000-230000;090000-101500;103000-113000;133000-150000
ni,ni2302,1.0,SHFE,210220.0,214250.0,208940.0,212110.0,184630.0,39090768820.0,54319.0,211720.0,0.19,0.19,4.0,1,10.0,20230215.0,248780.0,176490.0,20220216.0,202302.0,210000-010000;090000-101500;103000-113000;133000-150000
nr,nr2304,1.0,SHFE,9760.0,9760.0,9580.0,9635.0,42053.0,4067972350.0,50438.0,9670.0,0.1,0.1,6.0,10,5.0,20230417.0,10450.0,8905.0,20220418.0,202304.0,210000-230000;090000-101500;103000-113000;133000-150000
OI,OI305,1.0,CZCE,10350.0,10408.0,10200.0,10234.0,349227.0,3597387327.0,208240.0,10301.0,0.09,0.09,6.0,10,1.0,20230517.0,11225.0,9561.0,20220519.0,202305.0,210000-230000;090000-101500;103000-113000;133000-150000
p,p2305,1.0,DCE,8096.0,8128.0,7952.0,7988.0,971379.0,78040270000.0,464494.0,8032.0,0.12,0.12,6.0,10,2.0,20230517.0,8892.0,7276.0,20220519.0,202305.0,210000-230000;090000-101500;103000-113000;133000-150000
pb,pb2302,1.0,SHFE,15555.0,15620.0,15525.0,15595.0,46591.0,3627070075.0,45874.0,15565.0,0.14,0.14,4.0,5,5.0,20230215.0,17540.0,13785.0,20220216.0,202302.0,210000-010000;090000-101500;103000-113000;133000-150000
PF,PF303,1.0046136101499423,CZCE,6930.0,6992.0,6906.0,6908.0,170614.0,1183719932.0,304963.0,6938.0,0.08,0.08,6.0,5,2.0,20230314.0,7456.0,6480.0,20220315.0,202303.0,210000-230000;090000-101500;103000-113000;133000-150000
pg,pg2302,1.0,DCE,4236.0,4318.0,4213.0,4296.0,80273.0,6852015500.0,61859.0,4267.0,0.13,0.13,6.0,20,1.0,20230223.0,4704.0,3772.0,20220224.0,202302.0,210000-230000;090000-101500;103000-113000;133000-150000
PK,PK304,1.0,CZCE,9968.0,10170.0,9968.0,10160.0,91018.0,917461440.0,108622.0,10080.0,0.08,0.08,2.0,5,2.0,20230417.0,10642.0,9246.0,20220419.0,202304.0,090000-101500;103000-113000;133000-150000
PM,PM301,1.0,CZCE,,,,,0.0,0.0,0.0,3043.0,0.2,0.2,2.0,50,1.0,20230116.0,3470.0,2616.0,20220118.0,202301.0,090000-101500;103000-113000;133000-150000
pp,pp2305,1.0,DCE,7693.0,7707.0,7621.0,7651.0,372591.0,14289033900.0,484044.0,7670.0,0.11,0.11,6.0,5,1.0,20230517.0,8299.0,7071.0,20220519.0,202305.0,210000-230000;090000-101500;103000-113000;133000-150000
rb,rb2305,1.0,SHFE,4105.0,4140.0,4072.0,4093.0,1607579.0,65922629540.0,1863784.0,4100.0,0.13,0.13,6.0,10,1.0,20230515.0,4517.0,3622.0,20220517.0,202305.0,210000-230000;090000-101500;103000-113000;133000-150000
RI,RI301,1.0,CZCE,,,,,0.0,0.0,0.0,2479.0,0.2,0.2,2.0,20,1.0,20230116.0,2827.0,2131.0,20220118.0,202301.0,090000-101500;103000-113000;133000-150000
RM,RM305,1.0,CZCE,3131.0,3189.0,3129.0,3152.0,430440.0,1358468640.0,485131.0,3156.0,0.09,0.09,6.0,10,1.0,20230517.0,3379.0,2877.0,20220519.0,202305.0,210000-230000;090000-101500;103000-113000;133000-150000
rr,rr2303,1.0,DCE,3366.0,3367.0,3360.0,3363.0,1666.0,56031350.0,9970.0,3363.0,0.06,0.06,6.0,10,1.0,20230314.0,3532.0,3196.0,20220315.0,202303.0,210000-230000;090000-101500;103000-113000;133000-150000
RS,RS311,1.0,CZCE,,,,,0.0,0.0,6.0,6006.0,0.2,0.2,2.0,10,1.0,20231114.0,6607.0,5405.0,20221115.0,202311.0,090000-101500;103000-113000;133000-150000
ru,ru2305,1.0,SHFE,12900.0,12965.0,12800.0,12890.0,243540.0,31358413800.0,184399.0,12875.0,0.1,0.1,6.0,10,5.0,20230515.0,13880.0,11825.0,20220517.0,202305.0,210000-230000;090000-101500;103000-113000;133000-150000
SA,SA305,1.0,CZCE,2810.0,2827.0,2771.0,2793.0,1299326.0,3639412126.0,837268.0,2801.0,0.09,0.09,6.0,20,1.0,20230517.0,3016.0,2568.0,20220519.0,202305.0,210000-230000;090000-101500;103000-113000;133000-150000
sc,sc2303,1.0,SHFE,523.5,534.1,522.0,526.3,145187.0,76652581000.0,36737.0,527.9,0.15,0.15,3.0,1000,0.1,20230228.0,594.0,457.3,20200302.0,202303.0,210000-023000;090000-101500;103000-113000;133000-150000
SF,SF303,1.0,CZCE,8278.0,8464.0,8254.0,8436.0,181919.0,1526664248.0,176340.0,8392.0,0.12,0.12,2.0,5,2.0,20230314.0,9042.0,7398.0,20220315.0,202303.0,090000-101500;103000-113000;133000-150000
SM,SM305,1.0,CZCE,7550.0,7646.0,7518.0,7626.0,126205.0,960167640.0,173883.0,7608.0,0.12,0.12,2.0,5,2.0,20230517.0,8240.0,6740.0,20220519.0,202305.0,090000-101500;103000-113000;133000-150000
sn,sn2302,1.0,SHFE,205000.0,207500.0,203370.0,205020.0,77157.0,15853895120.0,43520.0,205470.0,0.14,0.14,4.0,1,10.0,20230215.0,230010.0,180720.0,20220216.0,202302.0,210000-010000;090000-101500;103000-113000;133000-150000
sp,sp2305,1.0,SHFE,6670.0,6714.0,6420.0,6424.0,268343.0,17583759280.0,170039.0,6552.0,0.15,0.15,6.0,10,2.0,20230515.0,7464.0,5746.0,20220517.0,202305.0,210000-230000;090000-101500;103000-113000;133000-150000
SR,SR303,1.0,CZCE,5655.0,5677.0,5645.0,5667.0,167099.0,945780340.0,404537.0,5660.0,0.07,0.07,6.0,10,1.0,20230314.0,6008.0,5326.0,20220315.0,202303.0,210000-230000;090000-101500;103000-113000;133000-150000
ss,ss2302,1.0,SHFE,16685.0,17085.0,16655.0,17030.0,103145.0,8692952400.0,57067.0,16855.0,0.14,0.14,4.0,5,5.0,20230215.0,18610.0,14625.0,20220216.0,202302.0,210000-010000;090000-101500;103000-113000;133000-150000
T,T2303,1.0,CFFEX,100.4,100.405,100.18,100.355,50536.0,50677129800.0,153137.0,100.3,0.02,0.02,12.0,10000,0.005,20230310.0,102.3,98.29,20220613.0,202303.0,093000-113000;130000-151500
